report_id,report_version,amendment,year_month,city,crash_type,nhtsa_reportable,low_severity,police_reported,injury_reported,airbag_any,airbag_ego,serious_injury,incident_date,address,zip_code,year,month,month_name,day,day_of_week,day_of_week_num,is_weekend,quarter,year_month_dt,city_clean,severity_score,latitude,longitude
30270-8618,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2024-08-23,Rossi Avenue near Anza Street,94118,2024.0,8.0,August,23.0,Friday,4.0,False,3.0,2024-08,San Francisco,0,37.77777350193563,-122.46019512154716
30270-8617,1.0,Amendment 2 or prior,202408,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2024-08-23,East Indian School Road at North 32nd Street,85016,2024.0,8.0,August,23.0,Friday,4.0,False,3.0,2024-08,Phoenix,0,33.50970038822353,-112.02964888587132
30270-8616,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2024-08-22,Eddy Street near Franklin Street,94109,2024.0,8.0,August,22.0,Thursday,3.0,False,3.0,2024-08,San Francisco,0,37.78926212500577,-122.4218191926247
30270-8615,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2024-08-21,Taylor Street at Broadway,94133,2024.0,8.0,August,21.0,Wednesday,2.0,False,3.0,2024-08,San Francisco,0,37.803739053322566,-122.41492520596952
30270-8614,1.0,Amendment 2 or prior,202408,PHOENIX,V2V Lateral,True,False,False,False,False,False,False,2024-08-19,East Roosevelt Street at Hayden Road,85257,2024.0,8.0,August,19.0,Monday,0.0,False,3.0,2024-08,Phoenix,0,33.47220791714307,-111.90167856936033
30270-8612,1.0,Amendment 2 or prior,202408,PHOENIX,All Others,True,True,False,False,False,False,False,2024-08-17,East Buckeye Road at South 10th Street,85034,2024.0,8.0,August,17.0,Saturday,5.0,True,3.0,2024-08,Phoenix,0,33.43160885738553,-112.03001564020951
30270-8610,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2024-08-15,Sanchez Street at Market Street,94114,2024.0,8.0,August,15.0,Thursday,3.0,False,3.0,2024-08,San Francisco,0,37.754088938656885,-122.43704298899188
30270-8608,1.0,Amendment 2 or prior,202408,PHOENIX,V2V Backing,True,True,False,False,False,False,False,2024-08-15,Rural Road at East Southern Avenue,85282,2024.0,8.0,August,15.0,Thursday,3.0,False,3.0,2024-08,Phoenix,0,33.38857392603177,-111.94088683629
30270-8607,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-08-15,Waverly Way at Bellevue Ave,94014,2024.0,8.0,August,15.0,Thursday,3.0,False,3.0,2024-08,San Francisco,0,37.690503625842744,-122.47046282233188
30270-8606,1.0,Amendment 2 or prior,202408,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2024-08-13,Thomas Road at N. 40th Street,85008,2024.0,8.0,August,13.0,Tuesday,1.0,False,3.0,2024-08,Phoenix,0,33.47398799761515,-111.99995146402254
30270-8605,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V F2R,True,True,False,False,False,False,False,2024-08-12,Minna Street at 3rd Street,94105,2024.0,8.0,August,12.0,Monday,0.0,False,3.0,2024-08,San Francisco,0,37.791678733832654,-122.39066689516126
30270-8603,1.0,Amendment 2 or prior,202408,LOS_ANGELES,V2V Backing,True,True,False,False,False,False,False,2024-08-09,Nebraska Avenue at Stewart Street,90404,2024.0,8.0,August,9.0,Friday,4.0,False,3.0,2024-08,Los Angeles,0,34.028384400969124,-118.47864399277502
30270-8602,1.0,Amendment 2 or prior,202408,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-08-06,North 49th Place near East Shady Glen Avenue,85254,2024.0,8.0,August,6.0,Tuesday,1.0,False,3.0,2024-08,Phoenix,0,33.60816720770662,-111.92047619730067
30270-8601,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-08-05,Oak Grove Street at Bryant Street,94107,2024.0,8.0,August,5.0,Monday,0.0,False,3.0,2024-08,San Francisco,0,37.76665466773678,-122.39918221777057
30270-8600,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2024-08-03,20th Street at Church Street,94114,2024.0,8.0,August,3.0,Saturday,5.0,True,3.0,2024-08,San Francisco,0,37.76278044056068,-122.43783665580172
30270-8599,1.0,Amendment 2 or prior,202408,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2024-08-01,W. Jefferson Boulevard near La Brea Avenue,90016,2024.0,8.0,August,1.0,Thursday,3.0,False,3.0,2024-08,Los Angeles,0,34.026362809591156,-118.35450068246425
30270-8483,1.0,Amendment 2 or prior,202408,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-08-27,N. Saguaro Road near E. Jackrabbit Road,85253,2024.0,8.0,August,27.0,Tuesday,1.0,False,3.0,2024-08,Phoenix,0,33.439193652906994,-112.06593650653858
30270-8471,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Head-on,True,True,False,False,False,False,False,2024-08-24,Spruce Street at Geary Boulevard,94118,2024.0,8.0,August,24.0,Saturday,5.0,True,3.0,2024-08,San Francisco,0,37.779469342258,-122.4563706349515
30270-8469,2.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-08-27,Grant Avenue at Broadway,94133,2024.0,8.0,August,27.0,Tuesday,1.0,False,3.0,2024-08,San Francisco,0,37.80222244611417,-122.41058983647457
30270-8444,3.0,Amendment 2 or prior,202408,SAN_FRANCISCO,Cyclist,True,False,False,True,False,False,False,2024-08-20,Brannan Street at 4th Street,94107,2024.0,8.0,August,20.0,Tuesday,1.0,False,3.0,2024-08,San Francisco,2,37.769441626328906,-122.40008324361273
30270-8417,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Intersection,True,False,True,False,True,True,False,2024-08-11,9th Street at Harrison Street,94103,2024.0,8.0,August,11.0,Sunday,6.0,True,3.0,2024-08,San Francisco,3,37.76891879950718,-122.41136414872062
30270-8357,1.0,Amendment 2 or prior,202408,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-08-09,6580 E McDowell Road,85257,2024.0,8.0,August,9.0,Friday,4.0,False,3.0,2024-08,Phoenix,0,33.479794094544545,-111.89934921744675
30270-8356,1.0,Amendment 2 or prior,202408,SAN_FRANCISCO,Single Vehicle,True,False,False,False,False,False,False,2024-08-09,Pacific Avenue at Sansome Street,94109,2024.0,8.0,August,9.0,Friday,4.0,False,3.0,2024-08,San Francisco,0,37.78900271015587,-122.4217508645729
30270-8344,1.0,Amendment 2 or prior,202408,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-08-08,Hayden Road at E Shea Boulevard,85260,2024.0,8.0,August,8.0,Thursday,3.0,False,3.0,2024-08,Phoenix,0,33.614970955673755,-111.87504979163806
30270-8317,1.0,Amendment 2 or prior,202408,PHOENIX,All Others,True,True,True,False,False,False,False,2024-08-06,parking lot near North 30th Street and East Fillmore Street,85008,2024.0,8.0,August,6.0,Tuesday,1.0,False,3.0,2024-08,Phoenix,1,33.47210886741207,-112.00130503598358
30270-8316,2.0,Amendment 2 or prior,202408,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2024-08-04,Bush Street at Battery Street,94104,2024.0,8.0,August,4.0,Sunday,6.0,True,3.0,2024-08,San Francisco,0,37.79334249634543,-122.4023445044157
30270-8406,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-07-29,Grattan Street near Shrader Street ,94117,2024.0,7.0,July,29.0,Monday,0.0,False,3.0,2024-07,San Francisco,0,37.76710233946932,-122.43754342157503
30270-8405,1.0,Amendment 2 or prior,202407,PHOENIX,V2V Head-on,True,True,False,False,False,False,False,2024-07-26,East Van Buren Street and North 23rd Street,85034,2024.0,7.0,July,26.0,Friday,4.0,False,3.0,2024-07,Phoenix,0,33.430926430041374,-112.03047591097216
30270-8404,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-07-25,Connecticut Street at Wisconsin Street,94107,2024.0,7.0,July,25.0,Thursday,3.0,False,3.0,2024-07,San Francisco,0,37.76799944671585,-122.39239305587859
30270-8402,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-07-20,Grant Avenue at Green Street,94133,2024.0,7.0,July,20.0,Saturday,5.0,True,3.0,2024-07,San Francisco,0,37.80423575249372,-122.40791773171293
30270-8401,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2024-07-19,Taylor Street at Sutter Street,94102,2024.0,7.0,July,19.0,Friday,4.0,False,3.0,2024-07,San Francisco,0,37.78144539236479,-122.41641043853112
30270-8398,2.0,Amendment 2 or prior,202407,PHOENIX,V2V Backing,True,False,True,False,False,False,False,2024-07-17,Parking lot near 1827 E Apache Boulevard,85281,2024.0,7.0,July,17.0,Wednesday,2.0,False,3.0,2024-07,Phoenix,1,33.41874942276285,-111.94349728979903
30270-8397,1.0,Amendment 2 or prior,202407,PHOENIX,Single Vehicle,True,False,False,False,False,False,False,2024-07-15,N. Pleasant Drive near W. Orchid Lane,85224,2024.0,7.0,July,15.0,Monday,0.0,False,3.0,2024-07,Phoenix,0,33.309928066177626,-111.87438598073471
30270-8394,1.0,Amendment 2 or prior,202407,LOS_ANGELES,V2V Backing,True,True,False,False,False,False,False,2024-07-15,Santa Monica Boulevard near Malcolm Avenue,90024,2024.0,7.0,July,15.0,Monday,0.0,False,3.0,2024-07,Los Angeles,0,34.06322332435875,-118.43384004180545
30270-8393,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,All Others,True,True,False,False,False,False,False,2024-07-10,Mason Street at Geary Street,94102,2024.0,7.0,July,10.0,Wednesday,2.0,False,3.0,2024-07,San Francisco,0,37.78436813182006,-122.41294709916637
30270-8392,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2024-07-11,16th Street near Bryant Street,94103,2024.0,7.0,July,11.0,Thursday,3.0,False,3.0,2024-07,San Francisco,0,37.77750260887262,-122.40772284561866
30270-8390,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-07-10,10th Street near Folsom Street,94103,2024.0,7.0,July,10.0,Wednesday,2.0,False,3.0,2024-07,San Francisco,0,37.773956748586365,-122.41466541280302
30270-8389,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2024-07-08,Haight Street at Broderick St,94117,2024.0,7.0,July,8.0,Monday,0.0,False,3.0,2024-07,San Francisco,0,37.767028895012395,-122.44554997070209
30270-8388,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-07-08,The Embarcadero at Broadway,94105,2024.0,7.0,July,8.0,Monday,0.0,False,3.0,2024-07,San Francisco,0,37.78756680206872,-122.39541231850819
30270-8387,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-07-08,Broadway near Webster Street,94123,2024.0,7.0,July,8.0,Monday,0.0,False,3.0,2024-07,San Francisco,0,37.8048128551333,-122.44055381094667
30270-8386,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-07-03,Davis Street at California Street,94111,2024.0,7.0,July,3.0,Wednesday,2.0,False,3.0,2024-07,San Francisco,0,37.79691522210864,-122.40403606112214
30270-8385,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-07-02,Dolores Street at 17th Street,94110,2024.0,7.0,July,2.0,Tuesday,1.0,False,3.0,2024-07,San Francisco,0,37.74839545806667,-122.41933894703779
30270-8384,1.0,Amendment 2 or prior,202407,LOS_ANGELES,V2V Head-on,True,True,False,False,False,False,False,2024-07-02,Sycamore Avenue near W. Pico Boulevard,90019,2024.0,7.0,July,2.0,Tuesday,1.0,False,3.0,2024-07,Los Angeles,0,34.044711739535536,-118.34384066599316
30270-8383,1.0,Amendment 2 or prior,202407,PHOENIX,V2V Lateral,True,True,True,False,False,False,False,2024-07-02,Washington Street at North 44th Street,85043,2024.0,7.0,July,2.0,Tuesday,1.0,False,3.0,2024-07,Phoenix,1,33.43524573338097,-112.19464291288853
30270-8378,1.0,Amendment 2 or prior,202407,PHOENIX,V2V Lateral,True,True,False,True,False,False,False,2024-07-01,Parking lot at 2233 E Highland Avenue,85016,2024.0,7.0,July,1.0,Monday,0.0,False,3.0,2024-07,Phoenix,2,33.515456628734135,-112.02586293835843
30270-8278,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2024-07-31,Pacific Avenue and Jones Street,94109,2024.0,7.0,July,31.0,Wednesday,2.0,False,3.0,2024-07,San Francisco,0,37.791763622539975,-122.42662294056247
30270-8273,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-07-30,Brannan Street at 4th Street,94107,2024.0,7.0,July,30.0,Tuesday,1.0,False,3.0,2024-07,San Francisco,0,37.76315291837741,-122.39354370944699
30270-8266,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2024-07-27,Cesar Chavez Street at the Bayshore Boulevard Exit,94110,2024.0,7.0,July,27.0,Saturday,5.0,True,3.0,2024-07,San Francisco,0,37.74763243969954,-122.41346921009935
30270-8243,2.0,Amendment 2 or prior,202407,PHOENIX,V2V F2R,True,False,True,True,True,False,False,2024-07-28,E. Shea Boulevard near N. 55th Place,85254,2024.0,7.0,July,28.0,Sunday,6.0,True,3.0,2024-07,Phoenix,5,33.610480350564174,-111.92111832868115
30270-8217,2.0,Amendment 2 or prior,202407,PHOENIX,V2V Head-on,True,False,True,True,True,True,False,2024-07-22,East Osborn Road near North 28th Street,85016,2024.0,7.0,July,22.0,Monday,0.0,False,3.0,2024-07,Phoenix,5,33.51573477465245,-112.02546145467242
30270-8200,2.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V F2R,True,True,False,False,False,False,False,2024-07-18,Bush Street at Market Street,94104,2024.0,7.0,July,18.0,Thursday,3.0,False,3.0,2024-07,San Francisco,0,37.79352995207241,-122.4064738377492
30270-8199,1.0,Amendment 2 or prior,202407,PHOENIX,V2V F2R,True,False,True,True,False,False,False,2024-07-14,N Scottsdale Road near E Oak Street,85257,2024.0,7.0,July,14.0,Sunday,6.0,True,3.0,2024-07,Phoenix,3,33.47306353523183,-111.90288309594226
30270-8182,2.0,Amendment 2 or prior,202407,SAN_FRANCISCO,Motorcycle,True,False,False,False,False,False,False,2024-07-17,Lyon Street at Pacific Avenue.,94115,2024.0,7.0,July,17.0,Wednesday,2.0,False,3.0,2024-07,San Francisco,0,37.79040537564378,-122.44035302941475
30270-8180,1.0,Amendment 2 or prior,202407,PHOENIX,V2V Intersection,True,True,True,False,False,False,False,2024-07-12,E Indian School Road at N 68th Street,85251,2024.0,7.0,July,12.0,Friday,4.0,False,3.0,2024-07,Phoenix,1,33.493911337414396,-111.9270766131434
30270-8152,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,Single Vehicle,True,True,False,False,False,False,False,2024-06-30,Steuart Street at Howard Street,94105,2024.0,6.0,June,30.0,Sunday,6.0,True,2.0,2024-06,San Francisco,0,37.78691130988471,-122.39018123330159
30270-8088,2.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-07-12,Van Ness Avenue at Clay Str,94109,2024.0,7.0,July,12.0,Friday,4.0,False,3.0,2024-07,San Francisco,0,37.79589208370423,-122.42308101422877
30270-8061,1.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Head-on,True,False,True,False,True,True,False,2024-07-06,Ulloa Street at 22nd Avenue,94116,2024.0,7.0,July,6.0,Saturday,5.0,True,3.0,2024-07,San Francisco,3,37.74377257316232,-122.48705631840923
30270-8021,2.0,Amendment 2 or prior,202407,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2024-06-30,Columbus Avenue at Grant Avenue,94133,2024.0,6.0,June,30.0,Sunday,6.0,True,2.0,2024-06,San Francisco,0,37.80072167274477,-122.40909401302552
30270-8634,1.0,Amendment 2 or prior,202406,PHOENIX,All Others,True,False,False,False,False,False,False,2024-06-12,Washington Street at North 54th Place,85034,2024.0,6.0,June,12.0,Wednesday,2.0,False,2.0,2024-06,Phoenix,0,33.429112783845696,-112.02636697058031
30270-8158,1.0,Amendment 2 or prior,202406,LOS_ANGELES,V2V F2R,True,False,False,True,False,False,False,2024-06-21,Ohio Avenue at S Westgate Avenue,90025,2024.0,6.0,June,21.0,Friday,4.0,False,2.0,2024-06,Los Angeles,2,34.04297051242313,-118.44725018409788
30270-8157,1.0,Amendment 2 or prior,202406,PHOENIX,All Others,True,True,False,False,False,False,False,2024-06-09,3939 E Campbell Avenue,85018,2024.0,6.0,June,9.0,Sunday,6.0,True,2.0,2024-06,Phoenix,0,33.508569037609504,-111.98560514431122
30270-8156,1.0,Amendment 2 or prior,202406,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-06-11,Maple Street at 10th Street,90405,2024.0,6.0,June,11.0,Tuesday,1.0,False,2.0,2024-06,Los Angeles,0,34.00853175084028,-118.47198879940133
30270-8151,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-06-28,Bush Street at Sansome Street,94104,2024.0,6.0,June,28.0,Friday,4.0,False,2.0,2024-06,San Francisco,0,37.7905103657874,-122.40311811405064
30270-8150,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Lateral,False,False,False,False,False,False,False,2024-06-22,40 Buchanan Street,94102,2024.0,6.0,June,22.0,Saturday,5.0,True,2.0,2024-06,San Francisco,0,37.77739527970477,-122.41521601954258
30270-8146,1.0,Amendment 2 or prior,202406,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-06-19,W Elliot Road near N Carriage Lane,85224,2024.0,6.0,June,19.0,Wednesday,2.0,False,2.0,2024-06,Phoenix,0,33.30390762809513,-111.87878804117571
30270-8145,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,Single Vehicle,True,True,True,False,False,False,False,2024-06-18,2335 Golden Gate Avenue,94117,2024.0,6.0,June,18.0,Tuesday,1.0,False,2.0,2024-06,San Francisco,1,37.77038097647893,-122.44710267685404
30270-8144,1.0,Amendment 2 or prior,202406,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-06-14,S Western Avenue at Monette Place,90006,2024.0,6.0,June,14.0,Friday,4.0,False,2.0,2024-06,Los Angeles,0,34.04381741884327,-118.29365637039886
30270-8141,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2024-06-13,Hugo Street at Second Avenue,94122,2024.0,6.0,June,13.0,Thursday,3.0,False,2.0,2024-06,San Francisco,0,37.76007889853588,-122.48283745119649
30270-8139,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-06-13,Guerrero Street at Market Street,94102,2024.0,6.0,June,13.0,Thursday,3.0,False,2.0,2024-06,San Francisco,0,37.77791916202638,-122.41123348419447
30270-8137,1.0,Amendment 2 or prior,202406,PHOENIX,V2V F2R,True,True,True,False,False,False,False,2024-06-12,N Price Road at E Southern Avenue,85282,2024.0,6.0,June,12.0,Wednesday,2.0,False,2.0,2024-06,Phoenix,1,33.393921536615515,-111.93878206874007
30270-8134,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Head-on,True,True,False,False,False,False,False,2024-06-09,3800 block of 20th Street,94114,2024.0,6.0,June,9.0,Sunday,6.0,True,2.0,2024-06,San Francisco,0,37.76033126600039,-122.4351799851015
30270-8131,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V F2R,True,True,False,False,False,False,False,2024-06-09,Folsom Street at Main Street,94105,2024.0,6.0,June,9.0,Sunday,6.0,True,2.0,2024-06,San Francisco,0,37.78514166148439,-122.39542429962414
30270-8130,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Lateral,True,False,False,False,False,False,False,2024-06-08,Howard Street at Lafayette Street,94103,2024.0,6.0,June,8.0,Saturday,5.0,True,2.0,2024-06,San Francisco,0,37.77041576867576,-122.40669972804942
30270-8128,1.0,Amendment 2 or prior,202406,PHOENIX,V2V F2R,True,True,False,False,False,False,False,2024-06-07,W Monroe Street at N Central Avenue,85004,2024.0,6.0,June,7.0,Friday,4.0,False,2.0,2024-06,Phoenix,0,33.443922010374,-112.06374222756669
30270-8127,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-06-05,29th Avenue near Lawton Street,94122,2024.0,6.0,June,5.0,Wednesday,2.0,False,2.0,2024-06,San Francisco,0,37.761328167434286,-122.48878687593161
30270-8124,1.0,Amendment 2 or prior,202406,PHOENIX,V2V Backing,True,True,False,False,False,False,False,2024-06-03,Washington Street near 30th St,85034,2024.0,6.0,June,3.0,Monday,0.0,False,2.0,2024-06,Phoenix,0,33.42787925881623,-112.0302966049702
30270-8121,1.0,Amendment 2 or prior,202406,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2024-06-01,W Olympic Boulevard at Kelton Avenue,90025,2024.0,6.0,June,1.0,Saturday,5.0,True,2.0,2024-06,Los Angeles,0,34.03584984145945,-118.44615028640762
30270-8120,1.0,Amendment 2 or prior,202406,PHOENIX,All Others,True,True,False,False,False,False,False,2024-06-01,E Southern Avenue near S 17th Street,85040,2024.0,6.0,June,1.0,Saturday,5.0,True,2.0,2024-06,Phoenix,0,33.400849206156245,-112.02450969035172
30270-8027,1.0,Amendment 2 or prior,202406,PHOENIX,V2V F2R,True,False,False,False,True,False,False,2024-06-29,Washington Street at 56th Street,85034,2024.0,6.0,June,29.0,Saturday,5.0,True,2.0,2024-06,Phoenix,2,33.43258234944949,-112.02277017530535
30270-8020,1.0,Amendment 2 or prior,202406,PHOENIX,V2V F2R,True,False,True,False,False,False,False,2024-06-28,E Indian School Rd at N 32nd Street,85016,2024.0,6.0,June,28.0,Friday,4.0,False,2.0,2024-06,Phoenix,1,33.51557735969583,-112.02662867739153
30270-7998,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-06-22,Oak Street and Octavia Boulevard,94102,2024.0,6.0,June,22.0,Saturday,5.0,True,2.0,2024-06,San Francisco,0,37.77756354058651,-122.4173835139076
30270-7969,1.0,Amendment 2 or prior,202406,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-06-15,Priest Drive at W. Southern Avenue,85282,2024.0,6.0,June,15.0,Saturday,5.0,True,2.0,2024-06,Phoenix,0,33.3901157303686,-111.94352626413891
30270-7959,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V F2R,True,False,True,True,False,False,False,2024-06-14,Diamond Street at 24th Street,94114,2024.0,6.0,June,14.0,Friday,4.0,False,2.0,2024-06,San Francisco,3,37.75899676927676,-122.43488686580426
30270-7883,1.0,Amendment 2 or prior,202406,PHOENIX,V2V Head-on,True,True,False,False,False,False,False,2024-06-08,E Campbell Avenue at N 40th Street,85018,2024.0,6.0,June,8.0,Saturday,5.0,True,2.0,2024-06,Phoenix,0,33.512258758383425,-111.98527899798869
30270-7882,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V Lateral,True,True,True,False,False,False,False,2024-06-08,Montgomery Street at Broadway,94133,2024.0,6.0,June,8.0,Saturday,5.0,True,2.0,2024-06,San Francisco,1,37.801550209948,-122.41337880853811
30270-7855,2.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V F2R,True,True,False,False,False,False,False,2024-06-09,Union Street at Buchanan St,94123,2024.0,6.0,June,9.0,Sunday,6.0,True,2.0,2024-06,San Francisco,0,37.80487759644319,-122.43840667761168
30270-7842,2.0,Amendment 2 or prior,202406,PHOENIX,Motorcycle,True,False,True,False,False,False,False,2024-06-08,E Osborn Rd and N Drinkwater Boulevard,85251,2024.0,6.0,June,8.0,Saturday,5.0,True,2.0,2024-06,Phoenix,1,33.49232432761291,-111.92864929396218
30270-7839,1.0,Amendment 2 or prior,202406,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-06-04,Lombard Street at Fillmore Street,94123,2024.0,6.0,June,4.0,Tuesday,1.0,False,2.0,2024-06,San Francisco,0,37.80100627726518,-122.43801620685345
30270-7953,1.0,Amendment 2 or prior,202405,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2024-05-10,S. Wooster Street near Whitworth Drive,90035,2024.0,5.0,May,10.0,Friday,4.0,False,2.0,2024-05,Los Angeles,0,34.04915080429687,-118.37951023679037
30270-7952,1.0,Amendment 2 or prior,202405,PHOENIX,V2V Backing,True,False,True,False,False,False,False,2024-05-11,S McClintock Drive at E Apache Boulevard,85281,2024.0,5.0,May,11.0,Saturday,5.0,True,2.0,2024-05,Phoenix,1,33.42259950227478,-111.93542527725013
30270-7950,1.0,Amendment 2 or prior,202405,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2024-05-16,Divisadero Street at Hayes Street,94117,2024.0,5.0,May,16.0,Thursday,3.0,False,2.0,2024-05,San Francisco,0,37.770930192058444,-122.4423252220465
30270-7949,2.0,Amendment 2 or prior,202405,LOS_ANGELES,V2V Backing,True,False,False,False,False,False,False,2024-05-16,Vermont Avenue at Interstate 10 West,90007,2024.0,5.0,May,16.0,Thursday,3.0,False,2.0,2024-05,Los Angeles,0,34.02966457915491,-118.28611816140256
30270-7947,1.0,Amendment 2 or prior,202405,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-05-18,Parking Lot 3757 E. Van Buren St.,85008,2024.0,5.0,May,18.0,Saturday,5.0,True,2.0,2024-05,Phoenix,0,33.47383462089837,-111.99809030433536
30270-7946,1.0,Amendment 2 or prior,202405,PHOENIX,V2V Backing,True,False,True,False,False,False,False,2024-05-20,Parking lot 291 E. Buckeye Rd,85004,2024.0,5.0,May,20.0,Monday,0.0,False,2.0,2024-05,Phoenix,1,33.450318330097815,-112.06353534409013
30270-7945,2.0,Amendment 2 or prior,202405,PHOENIX,V2V F2R,True,False,True,True,False,False,False,2024-05-21,S Priest Drive at W Elliot Road,85283,2024.0,5.0,May,21.0,Tuesday,1.0,False,2.0,2024-05,Phoenix,3,33.37022995750002,-111.96247042866187
30270-7944,1.0,Amendment 2 or prior,202405,PHOENIX,V2V Backing,True,False,False,False,False,False,False,2024-05-24,Parking lot E. Fillmore Street,85008,2024.0,5.0,May,24.0,Friday,4.0,False,2.0,2024-05,Phoenix,0,33.47228181142336,-111.99727881119819
30270-7943,1.0,Amendment 2 or prior,202405,PHOENIX,V2V F2R,True,True,True,False,False,False,False,2024-05-25,S Hardy Drive and W Baseline Road,85283,2024.0,5.0,May,25.0,Saturday,5.0,True,2.0,2024-05,Phoenix,1,33.36957731710059,-111.96108612453246
30270-7942,1.0,Amendment 2 or prior,202405,SAN_FRANCISCO,V2V Lateral,True,False,False,False,False,False,False,2024-05-26,Bryant Street at 5th Street,94107,2024.0,5.0,May,26.0,Sunday,6.0,True,2.0,2024-05,San Francisco,0,37.77011908866116,-122.39700769477183
